text,label
Don't smoke cigarettes for nicotine shortens life! Smoke - marijuana for laughing prolongs life:)),0
"Vyvanse sucks. Mom I don't care how you feel about it, I'm going back to Adderall!",0
 Q makes hungry. Olanzapine made want eat arm!,1
"I wish I could stay awake and do nothing with all the loveliesd, but woah Seroquel hits hard",1
   my husband gives me my humira injections. We'll use the pens. It's a pity to give it to myself.,1
Correctional institutions in California have removed quetiapine & bupropion from formulas in response to inmate abuse. #camhRounds,0
"7¢/dose of Benedryl needed to counteract insomnia, starting at $7/dose of Cymbalta.",0
" wow, thank you for sharing your story. Why is Cipro still prescribed?? it's a bad drug :(",0
RT  Direct consumer advertising leads people to believe that Cymbalta or Lyrica is the best TX for fibromyalgia sigh. #hcsm,0
Focus on #lipid disorders and #cardiovascular risk factors for #endo2013: #clinical #lomitapide and #mipomersin study data; ,0
RT  Interesting to read if you have AS or arthritis! -RT  Enbrel and the autoimmune era: interesting to read,0
Sally Field keeps my boniva strong.,0
"In other news, I have my first strange side effect of quetiapine. Numbness and tingling in my fingertips.",1
"In a similar relationship, someone brings Jon Cooper a laryngeal rhombus.",0
" Doc put me on Lamictal. I'm not sure it'll help. I'm not bipolar, but he likes to experiment. Psychosis isn't as much fun as I might think",0
 ugh olanzapine makes tired :(,1
 I didn't take zopiclone in the end.. but I'm the third day without quetiapine and eat incredibly differently!,1
I'm pretty sure the quetiapine affected my sense of taste,1
"21:43 day 25 rivaroxaban diary. Now think everything rvxbn out of my body, but losartan (last 25 mg tablet taken 4 days ago) remains. Still hurting.",0
Ooooop. Does anyone know if amoxicillin and pregabalin interact? Never had one with fluoxetine and losartan... So dizzy!,1
"I've had OCD like this for a while, but the seroquel seems to make things worse and now this.:\",1
"Bettaney. 

Some time earlier, 6:23. 

23-24 lower Marsh Street
London SE1 7RJ
olanzapine. (Disorientated) Arrange the face.",0
Prozac nation is very good even though I'm on chapter one,0
"5/20 day 16 Rivaroxaban diary. Severe back and knee pain most of the day; more paracetamol taken. Had to shop, walk painfully.",1
" Oh, ugh, don't say more then and have extra hugs :( I know how much fluoxetine sucks. If it helps, Anagraine is great for nausea",0
"Loool-splitter, cymbalta can help rejection",0
I decided to try out visualization tapes again. At least they wouldn't give me a rash like Lamictal does.,1
I'm taking fluoxetine,0
  ofloxacin. The other one will be ready for collection tomorrow.,0
" I was trying to say I can't even imagine it. I'll start with #humira soon, that should be interesting.",0
I appreciate the way my pharmacy technician “Cymbalta? “whispers when I pick up my recipe. No one else needs to know about my fear!,0
I'm not sure if Seroquel will help us or make things worse.. Does anyone else know if it can make dissociation worse?,1
Cry randomly over nothing and everything. sigh. Thanks #effexor #withdrawls can you just leave my system.,1
 I took a vyvanse this morning and drank a 12-ounce redbull. My heart hurt a little haha,1
The dangers of having to inject my Victoza:/http://t.co/gEB7365CTC,0
" ugh. So you don't think it was just the namenda? Honestly it doesn't surprise me, sucks, but a lot of us also have pots.",0
RT  [Clinical trials] The ABBVIE study evaluates the role of predefined methotrexate doses when used with Humira http://t.co/aBVsm6E...,0
 I'm on #humira for condition named #sacroilitis. Mine is caused by arthritis. Basically have permanent pain in my butt:),0
 I need some lysol. Maybe some cipro.,0
#HotFlashes? Don't drink the kool-aid! The new push to bring women to a low level of #Paxil has flaws on many levels. I'll be back soon!,0
#ulcerativecolitis #Asacol is what Doc wants me to take for the time being. Paperwork is sent for #Remicade and #Humira. Hope I get approved.,0
"You don't need a prescription for hunger, and it could solve a lot more problems than Paxil.",0
Don't worry about that. That's why hope (however pointless it may be) is crucial to our survival.:) RT  I need some Cymbalta Lol,0
"If you or a loved one has experienced adverse “side effects” from using Pradaxa, you may qualify for compensation. 1,888,520,5202.",0
I started wearing nicotine patches to get myself into a smoking habit. #teamfollowback,0
"RT  SAVOR study fails to reach primary endpoint to show superiority of #AstraZeneca, Bristol DPP-4 diabetes drug #Onglyza ht...",0
RT  Fill in the recipe for Effexor It turned out that I can't maintain rock star positivity forever (alone). Hot flashes & no sleep =...,0
I notice that #PaulaDean is the face of the #Victoza #diabetic drug. A huge population of #Negroes suffers from #diabetes. A legitimate voice?,0
RT  FDA is investigating unexplained deaths of two patients who were injected with the antipsychotic drug Zyprexa: http://...,0
 It's fluoxetine something like that. It's generic Prozac.,0
 I highly doubt these people are taking quetiapine as an anxiety medication and not just as a sleep aid.,0
Do you know what R drugs are for bipolar depression? Currently #FDA approves #quetiapine AKA Seroquel,0
I want Vyvanse in my life now.,0
 because my Dr. moved from Celexa to Paxil and Paxil felt sick,1
How is Xarelto pronounced as a Zarelto? It has an X n and X doesn't make the Z sound!!! #WhatWithTheWorld,0
Fluoroquinolone Syndrome <-Have you noticed any side effects from taking quinolone antibiotics (such as cipro)?,0
Drugs approved for men: risedronate and alendronate,0
" depending on your pain, for me and my back pain everywhere Cymbalta was a miracle, no side effects",0
It's summer and I'm alone reading Prozac Nation #wut,0
just popped a Vyvanse let's see how that works,0
"“ Depression hurts, cymbalta can help...” thanks Janelle",0
"Enbrel Monday, and so much to do, so few brain cells to deal with. Napping, I think, then some work needs to be done.",0
 I took my seroquel almost an hour ago and not so sleepy blah,0
" How do you feel now that you didn't help your daughter and let her die instead of getting treatment and PRISTIQ, CYMABLTA? It was our answer",0
"I'm starting Humira tomorrow.:) I wonder if it'll make me tired for a day or as much as Remicade did. If it works, it's worth it.",1
"RT  My Philly Dr. prescribed TrazoDone, 1 pill made me so sick that I couldn't move for 2 days. Extreme migraines, vomit, shakes. Any else...",1
" I'm in so much pain now... Tendinitis, headaches, cognitive problems... I feel hurt. #Cipro",1
" Rely on my tweets just as RF points rely on metoprolol succinate, carvedilol, and bisoprolol! #lowermortality #NAPLEXTipOfTheDay",0
"Right people, popped the seroquel to force a good night's sleep. I expect to report back at 3:10 AM.",0
Hyper af! I feel like a bird on Vyvanse,0
"Rivaroxaban 2/2 If I could float weightlessly in space, I suspect I wouldn't hurt. But I don't have to get rid of rivaroxaban like that.",1
*take a vyvanse instead*,0
 You've arrived! #quittingcigs #nicotine #lozenge http://t.co/WbkstG8va5,0
Depression hurts. Cymbalta help.,0
I take quetiapine every day. Can't I just stand it when mania starts? #openquestion #bipolar,0
"I've taken everything but my trazodone, that's tonight, but the nasal spray is dripping: |",1
" May I ask what are you switching from? I've had to leave Effexor twice over the years, and it's the absolute pit.",0
I need nicotine!!!,0
"Yeah, she took 200 mg of trazodone, yeah, good night, I'll see you sometime tomorrow...",0
   driving/running/cuppa/pint/diamond... will get along! thank you guys.,0
 I can't push it. You're ready when you're ready. I was on Prozac for the better part of 7 years and then ,0
I need lozenges as a throat,0
"Hypothesis: Vyvanse works best after little to no sleep 

status: true",0
   And you can't do that with the pen. #rheum #Humira #scarredforlife,0
 diamond - sucretes are the best,0
" Seroquel XR, but didn't exist at the time I was taking olanzapine",0
Apparently baclofen is making the “AD” part of my ADHD much worse. Average focus length today: approx. 30 seconds.,1
 I'll do some research and try to suggest something different to my psyche in a couple of weeks x I'm useless on quetiapine £,0
" it's because they have me on ketamine, codeine, gabapentin, duloxetine! Pfffffft! I'm so full up.. think I'm taking ppl from sprise s/tyms lmaox",0
 just needs to be held and spoon-fed Zyprexa.  it's okay!,0
"Prozac, Wellbutrin, Lexapro, Zoloft & Paxil are NOT antidepressants... they are anti-educational...",0
I'm feeling extra OCD right now. Chilling out like Melissa. My Vyvanse wired me up or something...,1
 geodon and shackles for everyone here!,0
" Yes, I'm okay. Had my pills changed this week. I'm taking fluoxetine 20 mg now! Was previously on 10 mg of citalopram.",0
RT  #Apixaban/#Eliquis reduced heavy bleeding from 1.8% to 0.6% compared to #warfarin in patients with acute venous thromboembolism...,0
No lamotrigine study investigated the distribution of lapatinib to brain metastases in humans or in preclinical models.,0
"RT  “Libolo”? RT  Sibumbu? *Shaya Livalo, at the same time* ""   there is bo in the middle* hide...",0
My Prozac is already working because my chest doesn't hurt today and I feel soft. Who wants to tell my father I'm crazy?,0
Today was hard — arguing with a professional. I was told that Seroquel is not gaining you weight - me and my extra 20 kg are begging to differ.,1
 Is it a little quieter now than dark red/brown/purple? He's settling down! I think it's the olanzapine that's usually green.,0
>. > RT  Cymbalta can help. RT  Depression hurts...,0
"Do you want to sleep again, but this Vyvanse won't let me 😑",1
 *Shakes my Paxil bottle and titties* <3,0
 could be stress. I used to have anxiety attacks that also appeared as chest pain. Fluoxetine cleaned it up.,0
 Oh Robitussin dreams are notorious. What will really turn them into a Bunül film is Cipro.,1
:( “ Great cipro has promoted my company for interested bidders. ”,0
"Day 3: Lamotrigine doesn't focus on my mind, but slows down my thoughts so I can finally see them one after the other. #lifeonmeds",0
I'm now part of the pill-popping world. Doctor gave me Prozac. I'll keep you up to date on my journey. #ProzacNation,0
Cash flow entrepreneur lozenge Myob Software? -Which measurement software covers?,0
"RT  Wait for the gig with my glitter shoes! I'll tell him I plan NOT to pick up my humira, hmm look how it goes #crohnsproblems htt...",0
 A MELTDOWN ajfjsjdjadjas sounds like QUEBRANTO and reminds me of Cipro.,0
I wonder if seroquel /then/ eating is still equivalent to restless legs,1
"Lunch: carnita taco from the new taqueria, chicken soup, ricola cabbage for dessert. There is a clear attempt to add stomach problems to the mix. o_O",0
  My Pristiq helps me smile like the gear I am in my cabin.,0
 -How do I get more followers? Do you need to spread the word-only cipro listed lev. and Ave will bring you more? thought,0
"“ Bananas contain a natural chemical that can make a person happy, the same chemical found in Prozac.” #gobananas",0
